5468.24	5470.50	puedes llamar Juan o Giovanni, como prefieras, depende de la
5470.50	5478.06	situación. Para ligar o Giovanni. Claro. Nada soy Giovanni, pocos
5478.06	5485.12	amigos, pocos amigos. Y para colegueo dices, Fermín Trujillo. Me
5485.12	5492.88	podéis llamar... Juan Ceviche, Juan Ceviche. Hola María, ¿qué tal?
5492.88	5507.04	Buen día. Juan Fermín, está mejor. Fermín Trujillo, eh, historia
5507.04	5511.00	de España. Sí. Hostia, le una luz ahí al fondo,
5511.00	5517.06	eh. Ten cuidado. No, no, no, increíble, eh, como me
5517.06	5520.42	ha cogido el cocodrilo. Hola, Venimo, bien, esperando a que
5520.42	5527.78	vengas, que siempre vienes, no te da por venir Tienes
5527.78	5543.52	aquí olvidado Mal, la verdad Hola, Leire Rubi Es que
5543.52	5550.20	tienes que ser una piedra preciosa, ¿no? pero la silla
5550.20	5555.00	y mi teñe lo dirá, que te estoy con los
5555.00	5558.98	pies Breciosa, no? Ah, Markitus, otra vez de nuevo, bienvenido
5560.64	5576.10	¿Has ido al barco? una sepia uy, que me pega
5581.84	5588.94	Kity compartió el live, muchas gracias Kity, muchas gracias por
5588.94	5594.44	compartir ese live Jirovani sigues por aquí, bueno, o Juan,
5594.44	5606.70	sigues por aquí Termin Guais, mal que hay más monstruos
5606.78	5610.60	Man, ya cuántos bichos hay aquí, eh Saulo Rodríguez Hacemos
5610.60	5616.56	un barco y vamos pa'lante Ok Yo quiero una palmera
5616.56	5622.50	en casa ¿Para cuándo beso mis streamers? ¿Qué? ¡Hombre, Dylan!
5622.72	5626.54	Viene Dylan y viene a donar... ¡Qué grande! Mira cómo
5626.54	5629.94	nos dona a Dylan. Es el chico de la pachanga
5629.94	5632.22	que te dije que... ¡Ah! Pues eso, grupal, no me
5632.22	5637.78	quejo. ¡Hombre, ese Dylan! Ya le dije a Lisma, la
5637.78	5642.68	próxima pachanga que hagamos... Si quiere pedirte... ¡Gracias, Dylan! No
5642.68	5645.80	es grupal, no me quejo. ¿Qué? Aquí no damos esas
5645.80	5652.80	cosas. Tienes cojo grilo ahí, por eso agrupándome quejo, bueno
5652.80	5659.60	si quieres te doy un beso, pero mi sentimiento estoy
5659.60	5667.94	bien, estoy bien, estoy bien, madre mía, estoy protegiendo a
5667.94	5672.30	mi campeón, ¿eh? Tengo una espada de sobra si quieres
5672.44	5675.88	He refutado la amistad del stream, bueno vale, si quieres
5675.88	5680.60	nos damos un peso A ti, lo pides así, Giovanni
5683.96	5692.04	Hola, Clara Dilan ha sido a trabajar hoy Hay juegos
5692.04	5694.58	que dice que Patricia y Marichu, os ha bugeado o
5694.58	5701.46	llevan de Talasho, Jouya, no? Bueno, yo se que vamos
5701.46	5707.44	a encontrar tierra antes No mires abajo, ¿vale? No, yo
5707.44	5711.72	no, yo estoy fuera de Minecraft Vale Pero es que
5711.72	5718.58	no los podemos matar, no ¿A quién? Aaaaaaah A mi
5718.58	5731.52	pasión ¿Quieres decir? ¿Qué? ¿Que has dicho? Vaya Novani, te
5731.52	5735.58	doy un beso y nos das un follow ¿Te parece?
5738.28	5747.94	Que si Javi, Javi, estamos en tierra ya, eh ¡Hombre!
5747.94	5753.56	Foca ¿Por qué me llama Foca? oye cariño, tu crees
5753.56	5757.46	que yo estoy gorda? dice, no, dice venga dímelo al
5757.46	5760.26	oído, dice cariño, no estás gorda, dice ay que guapo
5760.26	5762.32	que eres, que mono, me lo puedes decir ahora en
5762.32	5765.22	el otro oído? dice si hombre, voy a dar ahora
5765.22	5773.52	la vuelta muchas gracias por ese follow Juan Oginovani muchas
5773.52	5780.10	gracias Giovanni es italiano no es el nombre? ¿Que? No
5780.10	5787.90	se, pregúntale a Giovanni Vásquez Quiero café, dame café Yo
5787.90	5798.26	solo quiero un poco de café ¿Que? Madre mia, te
5798.26	5799.26	ha disparado a ti y me ha dado a mi
5799.26	5805.04	misma He puesto mi pecho de plata, va Gracias, hermano
5806.86	5809.30	Javi, si fuéramos vikingos, tendríamos la vida uno por el
5809.30	5816.30	otro Si, y mas en, bueno, cuando me gusta la
5816.30	5818.06	meto vikingo, bueno, yo me tengo que preguntarías un poco
5819.20	5826.32	Te persigue un niño, por hostia Que? Vámonos pa'lle, vámonos
5826.32	5828.98	pa'lle Y es italiano, pero más moreno que monedas de
5828.98	5832.20	5 centimos Sois novios, a ver, ten cuidado con lo
5832.20	5834.80	que dices, eh, ten cuidado con lo que dices No,
5834.80	5836.60	no, que somos hermanos, no nos he escuchado, ¿por qué?
5838.98	5843.88	El Luisma, me parte de mundo ¿Soy novio? ¿Es el
5843.88	5848.72	Wilhelm? No, no Me he acabado de meter Vale, vale,
5848.72	5850.52	entonces te lo perdon, te lo perdon, se te acabo
5850.52	5857.16	de meter El Luisma, el Luisma No, no, somos hermano,
5857.16	5860.16	hermano No se camina solos, mi hermano en la vida
5865.76	5871.76	Porque se ha ido a la paranoia Si Pues bueno,
5871.76	5873.88	las que no nos ponen por las manos no somos...
5873.88	5879.14	de eso de hacer No tenemos nada en contra, eh,
5879.14	5880.68	si no vais a sacar aquí clip, nos vais a
5880.68	5883.82	ir a la Javi Ollo Me van a decir, oh
5883.82	5891.10	dios mio, homofobia Oh dios mio Me sale bien, no?
5891.16	5893.80	Hermanos, hermanos de los que pelean por el papel higiénico
5895.44	5899.98	Esos Si de hecho yo le quitaría el papel higiénico
5899.98	5902.90	y se lo escondería por la casa o hermanos de
5902.90	5904.36	los que se pelean por usar los zapatos del otro
5905.08	5906.82	es que no porque él tiene un 47 de pie
5906.56	5915.10	claro, si no usara un 46 pues a lo mejor
5915.10	5919.60	si mañana de hecho para el fútbol ya son las
5919.60	5922.98	12 o no son las 12 ya si Vale, pues,
5922.98	5926.44	claro, vale, pues mañana te va a tocar llevar un
5926.44	5928.08	hombre más grande que el otro, porque ese que te
5928.08	5930.10	di era el zapato más pedido que tenía el furgo
5931.12	5933.56	Y te va a tener que coger uno más grande,
5933.56	5935.46	eh No, me te van a cagar de boca, pasé
5935.46	5939.42	nada ¿Iban bien las que te deje o un poquito
5939.42	5940.78	más grande? No, la verdad que me han bastante bien,
5940.78	5947.14	no me hice daño ni nada, amortiguó bastante Si no,
5947.14	5949.64	que las uselaron las otras, eh Que si, obviamente, o
5949.64	5960.46	sea, que preguntas de esas y a la de VanGrande,
5960.46	5962.38	cualquiera de las dos, le deje esas y le de
5962.38	5968.46	ahí VanGrande. Bueno, entonces, pero él ha dicho que tenía.
5968.46	5982.94	Unas de futbol sala, son sin tacos. Y donde y
5982.94	6000.10	el jugador de NBA, es que mi familia tiene el
6000.10	6000.00	jugador de NBA, el jugador de NBA, el jugador
6000.00	6004.94	Piedrande, bueno, somos grandes en general, he salido más pequeño
6004.94	6008.12	pero en general somos grandes Mira el Joel, tiene 14
6008.12	6012.46	años y el Joel es de la parte de los
6012.46	6020.54	pequeños, eh Somos de Tarragona Eso, el Joel es de
6020.54	6023.06	mi parte, o sea, de mi familia, de la parte
6023.06	6026.10	pequeña O sea, imagínate como son los del otro lado
6029.08	6030.86	Yo con mi hermano Maximo nos llamaba por amor porque
6030.86	6032.96	el hijo de su madre me roba los quichetines, que
6032.96	6034.92	hijo de puta, eh Bueno, que es tu madre también,
6034.92	6047.20	pero me saqué a gilipollas Hola, Izan ¿Si puedo preguntar?
6048.70	6054.48	Perdón yo con mi hermano Maximo nos pegamos con amor
6054.48	6056.60	porque el hijo de su madre me roba los calcetines
6056.82	6059.58	con las calcetines que se los podría dejar a Lima,
6059.58	6063.84	a los calcetines si te la suda, vale, Zumo, Zumo
6063.84	6069.34	me suena Zumo, quién eres, por qué te la suda,
6069.34	6078.42	qué te hemos hecho y el lobo es el lobo,
6078.42	6085.18	quien es? lo puedes mirar? quien? hola jimmy, hay 3
6085.18	6089.88	personas en twits me pico a un tío poma cate
6091.14	6098.86	¿Quieres matar a la... a esta? ¿Quieres probar? A ver...
6100.14	6103.86	Fantasma sale izquierda Ah, no, no Ya pasa que si
6103.86	6107.50	te mira... Chica, muchas gracias por el follow, Jimmy ¿Esto
6107.50	6115.70	es eso? ¿El qué? Full Shark ¿El qué? Me han
6115.70	6122.24	pegado un tiburón Dios, ¿y ahora qué es? ¿Por qué
6122.24	6124.66	menos tiene que pegar todo tío? ¿Muchas gracias por el
6124.66	6127.64	follow? ¿cómo se llama el modpack? y suena muchísimo, creo
6127.64	6131.22	que lo he jugado con mi amigo, se llama Kory
6131.22	6137.62	Zen Kory Zen, esta muy bien la verdad que un
6137.62	6143.80	poco completito Muchas gracias Zuma por darle ese follow, muchas
6143.80	6149.16	gracias, muchas gracias Ya sabes lo que quiero, vale, ¿le
6149.16	6153.64	metemos? se mata, ¿no? Si lo miro Sí, hay que
6153.64	6181.06	mirar como para abajo Vale Chao, gracias, Zuzma Venga No
6181.06	6188.42	se porque me agacho yo, toma Fácil, fácil, fácil, fácil,
6188.42	6194.56	niño, fácil, dime, el del lobo Oye, una pregunta, eso,
6194.56	6202.66	Jimmy Y es que estoy, y me voy de tu
6202.66	6212.04	lado Pato Joaquín, bienvenido Ya eran guilas ahí, eh Joaquín,
6212.04	6216.26	hasta ahí tienes madera encima, por curiosidad No El Jopa
6216.26	6222.44	tú, qué locura ¿Qué? ¿Qué? ¡Aquí! ¡Aquí! ¡Hija de puta!
6232.78	6245.38	¿Por qué tienes un pelígano de flotador? Me voy a
6245.38	6248.54	dar sin armadura, tío, ya sé Qué buen clip, eh,
6248.54	6252.02	Teresa, por Dios, saca este clip, eh Teresa, si quieres
6252.02	6259.62	seguir trabajando para nosotros, no lo sabes Teresa, como es
6259.62	6264.22	la decisión de los dos, seguirás trabajando no, no, no,
6264.22	6273.68	no, tuve estoy quedando borracho de quien es mío de
6273.68	6276.86	arriba a la izquierda me podria ir con vosotros, tipo,
6276.86	6279.96	ya se como va todo y tambien y se meten
6279.96	6286.20	llamada es que, este, eh, es que no metemos a
6286.20	6292.58	nadie porque, bueno, es un mundo de los dos y
6292.58	6295.34	claro, si hay que meter a uno hay que meter
6295.34	6297.16	a todos y aparte que es un mundo entre el
6297.16	6301.48	Javi y yo, ya más adelante si eso haríamos un
6301.48	6307.08	server con todos Más adelante, o sea lo siento mucho,
6307.08	6314.60	pero es por eso, con Javi Sabe mal, sabe mal,
6314.60	6317.50	pero... Ya haremos un mundo entre todos algún día, cuando
6317.50	6326.06	acabamos este server, ya planearemos algo Es... es... Tóngola no
6326.06	6331.86	pasa nada, Jai, gracias, gracias Rey, pasa nada, Jai es
6331.86	6347.06	Betro? no es, no, es Java ¿qué? 15 personas en
6347.06	6352.98	directo, Javi, increíble, y en Twitch tenemos a una muchas
6352.98	6360.92	gracias a todos muchísimas gracias esperemos que lo paséis bien
6360.92	6365.78	y si queréis venir cada día estamos en directo donde
6365.78	6373.62	os acogeremos como una familia más o menos yo si
6373.62	6379.62	queréis os hago una tortilla Llego unas croquetas de bolsa,
6379.62	6383.02	muy gitanillo de mi parte, my bad, no te preocupes
6384.34	6387.40	No, no, que no, que no, nada más, hombre ¿Queréis
6387.40	6394.90	un dato curioso del día? ¿Sabéis que los gitanos vienen
6394.90	6401.48	de la India? Me quedo loco Tenemos un amigo gitano
6401.48	6403.36	y nos lo ha contado más o menos quiere compartir
6403.36	6405.58	el piso, no, el piso no, pero podemos compartir el
6405.58	6410.82	bloque osea, en nuestro piso no entráis, pero nos podemos
6410.82	6415.24	ver por el bloque dice que no queremos compartir piso
6415.24	6420.60	con ellos piso no, pero el bloque si si, si
6426.52	6430.18	ha saltado una casa de aquí, curiosilla Mira, mira que
6430.18	6432.28	me... Acae hay un... ¡Ya, jura! Si, no, no, no,
6432.28	6439.48	no, no, no... Ha dicho, visto... Juro, juro, eh... Esa,
6439.48	6450.04	la verdad... ¡Panda! Bueno, una vez me recorrí como... ...4
6450.04	6457.90	mil bloques ...llevando un panda a casa, eh ¡Oh, y
6457.90	6460.04	va todo lo que me acabo de encontrar! ...is mal,
6460.04	6470.04	eh Lo cojo todo, ¿no? Sí ¿Desde cuándo Gargamel está
6470.04	6481.26	en Minecraft? y la verdad que... No se me piro,
6481.26	6485.30	solo quiero preguntar a Dios y ya. Tranquilos. Buenas noches.
6484.80	6491.88	Que descanséis y lo paséis bien. Hola Lucía, bienvenida. Esa
6491.88	6520.46	Lucía, ¿cómo estás? Buenas noches Un panda marrón, Javi Dios,
6520.46	6526.40	he esquivado todo, firma meida Matando a todos Matando a
6526.40	6530.00	todos Sigue, yo me metí una hostia cuando me he
6530.00	6532.50	caído Mira, es un panda marrón Javi, que esto es
6532.50	6535.32	muy difícil de ver Claro, Kiko, ¿por qué me meten
6535.32	6545.72	tanto? Por lo menos la madura Javi, mira Esto es
6545.72	6556.60	muy difícil de ver Uy, que cosita más guapa Me
6556.60	6560.24	lo quiero llevar a casa X-Man, ¿me puedes ayudar? Yo
6560.24	6566.20	no tengo armadura No tienes armadura Me has roto antes
6566.82	6573.32	Y tra la vieja y el... Es que también me
6573.32	6592.80	lo decía mi cuñado ¿El qué? ¿Qué? un Zumbia, un
6592.80	6600.00	Zumbia, un Zumbia. ah
6600.00	6602.62	si se me olvidó recomiendo el Cursed Walking el not-pack
6602.62	6605.52	está tocado por zombies y armas y eso ok no
6605.52	6611.54	lo ha contado vale gracias vale vendré a por ti
6617.88	6621.08	lo que mañana haga un directo trayendo al panda a
6621.08	6627.56	esta casa o por arte de magia los dioses lo
6627.56	6631.10	pueden dejar en casa eh Ya hablaré con los dioses,
6631.10	6635.14	hombre Puedes hablar con los dioses, puedes hablar con los
6635.14	6651.56	dioses Bueno Javi, yo creo que... Hasta aquí, ¿no? Te
6651.56	6658.80	llevamos ¡Hombre, Abel! Hola ¿Qué tal, Abel? y a volver,
6658.80	6661.92	fueron total que se fue, llevamos dos horas, ya, con
6661.92	6664.56	mucho ruido, con un apiro en pilo, bueno, adiós, humo
6666.32	6671.48	Joder, Abel, has venido justo cuando nos vamos, eh Sí,
6671.48	6676.20	que Abel, ¿es? ¿Te acuerdas? Bueno, Abel, iba conmigo, muchas
6676.20	6679.52	gracias por las rosas, thanks for the roses, Abel Y
6679.52	6685.30	hombre, ah, Abel Mato, Abel, vale, vale, hombre, muchas gracias
6685.30	6688.80	por las rosas El Pau se vuelve a unir, gracias
6690.28	6692.42	Que como vas con la... bueno que he visto que
6692.42	6696.98	haces espectáculo, no? Como vas? Estas de gira, no? Ahora?
6699.80	6703.85	Y me acabo de ver un dragón, dos dragones, tres
6703.85	6713.73	dragones, bueno, si son dragones o dinosaurios no, vale, hay
6713.73	6717.73	unos que se domestican con galletas, mira, mira, mira, dos,
6717.73	6728.55	mira, dos lo último antes de irnos a dormir vale
6728.55	6737.59	eso lo podemos domesticar con galletas y que va bien
6737.59	6741.75	o no pues nos vamos ya ya si si, a
6741.75	6749.33	las uniones cuando nos vamos, así hemos cumplido Javi te
6749.33	6757.77	están pareciendo unos monos ¿Qué editas? Desde arriba Sí, bueno,
6757.77	6761.63	pues, bueno, hombre, no, pero, pero, ¿qué haces exactamente? Porque
6761.63	6763.43	yo te veo dar vueltas con una cosa de madera,
6763.43	6766.79	o sea, con una cosa así, pero, o sea, ¿qué
6766.79	6785.37	es? ¡Madre mía! ¡Dios, Isma! ¡Dios! Twitch, Izzzma? Tego bien
6785.37	6789.55	el verano aqui, tranquilo, empiezo a hacer directos, esti trabajando,
6789.55	6795.59	como siempre Izzzma, tengo que cerrar ya, eh? Vale, cierra
6797.85	6800.33	Para Minecraft lo tengo que cerrar ya, eh? Vale, vale
6801.03	6804.31	Dios, pero porque los monos estan brillando? Se van a
6804.31	6808.92	por ti, bien, bien y tu que estas haciendo? Estas
6808.92	6821.44	estudiando aquí, no, en Tarragona Jajaja, lu cerrado, eh Tan
6821.44	6823.68	pronto, oye, es que llevamos desde las once y pico,
6823.68	6828.50	oigan Llevamos ya dos horas, casi Y la verdad que,
6828.50	6830.82	pero bueno, mañana más, así que si queréis darle follow
6830.82	6837.96	y mañana lo veis Eso, eso, darle follow Isma, Abel,
6837.96	6843.70	Javi, Ian, Marichuy, Izan, Sier, Patricia, Granda Y Marquitus Y
6843.70	6849.48	Marquitus En Reus, pero que pa' lo... ya, normal Le
6849.48	6851.26	dije un día si iba a ver al Marco, que
6851.26	6857.30	pa' esto ya contigo, ¿no? Me parece Un punto de
6857.30	6864.12	foto Quiero hacer una repos rápida, muestras Chao Chao Tascão
6865.00	6867.36	El próximo chiste que curraselo mal, no ¿Quién ha dicho
6867.36	6873.08	eso? Abel Abel Cállate Iba a contar otro, pero no
6873.08	6876.34	se me ha permitido No, no, no Ese es muy
6876.34	6878.04	bueno El chiste es muy bueno de hoy, del día
6878.04	6881.62	de hoy, ¿qué dices? El chiste de hoy es muy
6881.62	6883.64	bueno, a mí me ha hecho toda la gracia Igual
6883.64	6938.06	es el problema, ¿no? Gracias por ver el video Gracias
6938.06	6998.06	por ver el video Gracias por ver el video Gracias
6998.06	7017.07	por ver el video
